TimeStamp,ps_idx,Capacity,Occupancy,Occupancy_Rate,Longitude,Latitude,Date,DayOfWeek,isWeekend,Time,Hour,Minute
2016-10-17 10:30:00,1,577.0,119.0,20.6239,-1.891063,52.475741,2016-10-17,0,False,10:30,10,30
2016-10-17 11:00:00,1,577.0,144.0,24.9567,-1.891063,52.475741,2016-10-17,0,False,11:00,11,0
2016-10-17 11:30:00,1,577.0,153.0,26.5165,-1.891063,52.475741,2016-10-17,0,False,11:30,11,30
2016-10-17 12:00:00,1,577.0,159.0,27.5563,-1.891063,52.475741,2016-10-17,0,False,12:00,12,0
2016-10-17 12:30:00,1,577.0,154.0,26.6898,-1.891063,52.475741,2016-10-17,0,False,12:30,12,30
2016-10-17 13:00:00,1,577.0,154.0,26.6898,-1.891063,52.475741,2016-10-17,0,False,13:00,13,0
2016-10-17 13:30:00,1,577.0,157.0,27.2097,-1.891063,52.475741,2016-10-17,0,False,13:30,13,30
2016-10-17 14:00:00,1,577.0,161.0,27.9029,-1.891063,52.475741,2016-10-17,0,False,14:00,14,0
2016-10-17 14:30:00,1,577.0,147.0,25.4766,-1.891063,52.475741,2016-10-17,0,False,14:30,14,30
2016-10-17 15:00:00,1,577.0,133.0,23.0503,-1.891063,52.475741,2016-10-17,0,False,15:00,15,0
2016-10-17 15:30:00,1,577.0,121.0,20.9705,-1.891063,52.475741,2016-10-17,0,False,15:30,15,30
2016-10-17 16:00:00,1,577.0,115.0,19.9307,-1.891063,52.475741,2016-10-17,0,False,16:00,16,0
2016-10-17 16:30:00,1,577.0,110.0,19.0641,-1.891063,52.475741,2016-10-17,0,False,16:30,16,30
2016-10-18 08:00:00,1,577.0,57.0,9.8787,-1.891063,52.475741,2016-10-18,1,False,08:00,8,0
2016-10-18 08:30:00,1,577.0,60.0,10.3986,-1.891063,52.475741,2016-10-18,1,False,08:30,8,30
2016-10-18 09:00:00,1,577.0,72.0,12.4783,-1.891063,52.475741,2016-10-18,1,False,09:00,9,0
2016-10-18 09:30:00,1,577.0,91.0,15.7712,-1.891063,52.475741,2016-10-18,1,False,09:30,9,30
2016-10-18 10:00:00,1,577.0,145.0,25.13,-1.891063,52.475741,2016-10-18,1,False,10:00,10,0
2016-10-18 10:30:00,1,577.0,178.0,30.8492,-1.891063,52.475741,2016-10-18,1,False,10:30,10,30
2016-10-18 11:00:00,1,577.0,220.0,38.1282,-1.891063,52.475741,2016-10-18,1,False,11:00,11,0
2016-10-18 11:30:00,1,577.0,228.0,39.5147,-1.891063,52.475741,2016-10-18,1,False,11:30,11,30
2016-10-18 12:00:00,1,577.0,231.0,40.0347,-1.891063,52.475741,2016-10-18,1,False,12:00,12,0
2016-10-18 12:30:00,1,577.0,224.0,38.8215,-1.891063,52.475741,2016-10-18,1,False,12:30,12,30
2016-10-18 13:00:00,1,577.0,237.0,41.0745,-1.891063,52.475741,2016-10-18,1,False,13:00,13,0
2016-10-18 13:30:00,1,577.0,227.0,39.3414,-1.891063,52.475741,2016-10-18,1,False,13:30,13,30
2016-10-18 14:00:00,1,577.0,226.0,39.1681,-1.891063,52.475741,2016-10-18,1,False,14:00,14,0
2016-10-18 14:30:00,1,577.0,200.0,34.662,-1.891063,52.475741,2016-10-18,1,False,14:30,14,30
2016-10-18 15:00:00,1,577.0,165.0,28.5962,-1.891063,52.475741,2016-10-18,1,False,15:00,15,0
2016-10-18 15:30:00,1,577.0,157.0,27.2097,-1.891063,52.475741,2016-10-18,1,False,15:30,15,30
2016-10-18 16:00:00,1,577.0,149.0,25.8232,-1.891063,52.475741,2016-10-18,1,False,16:00,16,0
2016-10-18 16:30:00,1,577.0,124.0,21.4905,-1.891063,52.475741,2016-10-18,1,False,16:30,16,30
2016-10-19 08:00:00,1,577.0,49.0,8.4922,-1.891063,52.475741,2016-10-19,2,False,08:00,8,0
2016-10-19 08:30:00,1,577.0,51.0,8.8388,-1.891063,52.475741,2016-10-19,2,False,08:30,8,30
2016-10-19 09:00:00,1,577.0,59.0,10.2253,-1.891063,52.475741,2016-10-19,2,False,09:00,9,0
2016-10-19 09:30:00,1,577.0,76.0,13.1716,-1.891063,52.475741,2016-10-19,2,False,09:30,9,30
2016-10-19 10:00:00,1,577.0,105.0,18.1976,-1.891063,52.475741,2016-10-19,2,False,10:00,10,0
2016-10-19 10:30:00,1,577.0,135.0,23.3969,-1.891063,52.475741,2016-10-19,2,False,10:30,10,30
2016-10-19 11:00:00,1,577.0,156.0,27.0364,-1.891063,52.475741,2016-10-19,2,False,11:00,11,0
2016-10-19 11:30:00,1,577.0,177.0,30.6759,-1.891063,52.475741,2016-10-19,2,False,11:30,11,30
2016-10-19 12:00:00,1,577.0,181.0,31.3692,-1.891063,52.475741,2016-10-19,2,False,12:00,12,0
2016-10-19 12:30:00,1,577.0,171.0,29.636,-1.891063,52.475741,2016-10-19,2,False,12:30,12,30
2016-10-19 13:00:00,1,577.0,165.0,28.5962,-1.891063,52.475741,2016-10-19,2,False,13:00,13,0
2016-10-19 13:30:00,1,577.0,167.0,28.9428,-1.891063,52.475741,2016-10-19,2,False,13:30,13,30
2016-10-19 14:00:00,1,577.0,161.0,27.9029,-1.891063,52.475741,2016-10-19,2,False,14:00,14,0
2016-10-19 14:30:00,1,577.0,156.0,27.0364,-1.891063,52.475741,2016-10-19,2,False,14:30,14,30
2016-10-19 15:00:00,1,577.0,144.0,24.9567,-1.891063,52.475741,2016-10-19,2,False,15:00,15,0
2016-10-19 15:30:00,1,577.0,127.0,22.0104,-1.891063,52.475741,2016-10-19,2,False,15:30,15,30
2016-10-19 16:00:00,1,577.0,117.0,20.2773,-1.891063,52.475741,2016-10-19,2,False,16:00,16,0
2016-10-19 16:30:00,1,577.0,110.0,19.0641,-1.891063,52.475741,2016-10-19,2,False,16:30,16,30
2016-10-20 08:00:00,1,577.0,58.0,10.052,-1.891063,52.475741,2016-10-20,3,False,08:00,8,0
2016-10-20 08:30:00,1,577.0,65.0,11.2652,-1.891063,52.475741,2016-10-20,3,False,08:30,8,30
2016-10-20 09:00:00,1,577.0,76.0,13.1716,-1.891063,52.475741,2016-10-20,3,False,09:00,9,0
2016-10-20 09:30:00,1,577.0,97.0,16.8111,-1.891063,52.475741,2016-10-20,3,False,09:30,9,30
2016-10-20 10:00:00,1,577.0,127.0,22.0104,-1.891063,52.475741,2016-10-20,3,False,10:00,10,0
2016-10-20 10:30:00,1,577.0,166.0,28.7695,-1.891063,52.475741,2016-10-20,3,False,10:30,10,30
2016-10-20 11:00:00,1,577.0,200.0,34.662,-1.891063,52.475741,2016-10-20,3,False,11:00,11,0
2016-10-20 11:30:00,1,577.0,220.0,38.1282,-1.891063,52.475741,2016-10-20,3,False,11:30,11,30
2016-10-20 12:00:00,1,577.0,230.0,39.8614,-1.891063,52.475741,2016-10-20,3,False,12:00,12,0
2016-10-20 12:30:00,1,577.0,231.0,40.0347,-1.891063,52.475741,2016-10-20,3,False,12:30,12,30
2016-10-20 13:00:00,1,577.0,214.0,37.0884,-1.891063,52.475741,2016-10-20,3,False,13:00,13,0
2016-10-20 13:30:00,1,577.0,203.0,35.182,-1.891063,52.475741,2016-10-20,3,False,13:30,13,30
2016-10-20 14:00:00,1,577.0,205.0,35.5286,-1.891063,52.475741,2016-10-20,3,False,14:00,14,0
2016-10-20 14:30:00,1,577.0,181.0,31.3692,-1.891063,52.475741,2016-10-20,3,False,14:30,14,30
2016-10-20 15:00:00,1,577.0,162.0,28.0763,-1.891063,52.475741,2016-10-20,3,False,15:00,15,0
2016-10-20 15:30:00,1,577.0,144.0,24.9567,-1.891063,52.475741,2016-10-20,3,False,15:30,15,30
2016-10-20 16:00:00,1,577.0,132.0,22.8769,-1.891063,52.475741,2016-10-20,3,False,16:00,16,0
2016-10-20 16:30:00,1,577.0,130.0,22.5303,-1.891063,52.475741,2016-10-20,3,False,16:30,16,30
2016-10-21 08:00:00,1,577.0,53.0,9.1854,-1.891063,52.475741,2016-10-21,4,False,08:00,8,0
2016-10-21 08:30:00,1,577.0,57.0,9.8787,-1.891063,52.475741,2016-10-21,4,False,08:30,8,30
2016-10-21 09:00:00,1,577.0,67.0,11.6118,-1.891063,52.475741,2016-10-21,4,False,09:00,9,0
2016-10-21 09:30:00,1,577.0,100.0,17.331,-1.891063,52.475741,2016-10-21,4,False,09:30,9,30
2016-10-21 10:00:00,1,577.0,134.0,23.2236,-1.891063,52.475741,2016-10-21,4,False,10:00,10,0
2016-10-21 10:30:00,1,577.0,157.0,27.2097,-1.891063,52.475741,2016-10-21,4,False,10:30,10,30
2016-10-21 11:00:00,1,577.0,205.0,35.5286,-1.891063,52.475741,2016-10-21,4,False,11:00,11,0
2016-10-21 11:30:00,1,577.0,220.0,38.1282,-1.891063,52.475741,2016-10-21,4,False,11:30,11,30
2016-10-21 12:00:00,1,577.0,224.0,38.8215,-1.891063,52.475741,2016-10-21,4,False,12:00,12,0
2016-10-21 12:30:00,1,577.0,213.0,36.9151,-1.891063,52.475741,2016-10-21,4,False,12:30,12,30
2016-10-21 13:00:00,1,577.0,205.0,35.5286,-1.891063,52.475741,2016-10-21,4,False,13:00,13,0
2016-10-21 13:30:00,1,577.0,201.0,34.8354,-1.891063,52.475741,2016-10-21,4,False,13:30,13,30
2016-10-21 14:00:00,1,577.0,182.0,31.5425,-1.891063,52.475741,2016-10-21,4,False,14:00,14,0
2016-10-21 14:30:00,1,577.0,174.0,30.156,-1.891063,52.475741,2016-10-21,4,False,14:30,14,30
2016-10-21 15:00:00,1,577.0,171.0,29.636,-1.891063,52.475741,2016-10-21,4,False,15:00,15,0
2016-10-21 15:30:00,1,577.0,161.0,27.9029,-1.891063,52.475741,2016-10-21,4,False,15:30,15,30
2016-10-21 16:00:00,1,577.0,138.0,23.9168,-1.891063,52.475741,2016-10-21,4,False,16:00,16,0
2016-10-21 16:30:00,1,577.0,134.0,23.2236,-1.891063,52.475741,2016-10-21,4,False,16:30,16,30
2016-10-22 08:00:00,1,577.0,57.0,9.8787,-1.891063,52.475741,2016-10-22,5,True,08:00,8,0
2016-10-22 08:30:00,1,577.0,59.0,10.2253,-1.891063,52.475741,2016-10-22,5,True,08:30,8,30
2016-10-22 09:00:00,1,577.0,72.0,12.4783,-1.891063,52.475741,2016-10-22,5,True,09:00,9,0
2016-10-22 09:30:00,1,577.0,93.0,16.1179,-1.891063,52.475741,2016-10-22,5,True,09:30,9,30
2016-10-22 10:00:00,1,577.0,130.0,22.5303,-1.891063,52.475741,2016-10-22,5,True,10:00,10,0
2016-10-22 10:30:00,1,577.0,156.0,27.0364,-1.891063,52.475741,2016-10-22,5,True,10:30,10,30
2016-10-22 11:00:00,1,577.0,198.0,34.3154,-1.891063,52.475741,2016-10-22,5,True,11:00,11,0
2016-10-22 11:30:00,1,577.0,239.0,41.4211,-1.891063,52.475741,2016-10-22,5,True,11:30,11,30
2016-10-22 12:00:00,1,577.0,261.0,45.234,-1.891063,52.475741,2016-10-22,5,True,12:00,12,0
2016-10-22 12:30:00,1,577.0,324.0,56.1525,-1.891063,52.475741,2016-10-22,5,True,12:30,12,30
2016-10-22 13:00:00,1,577.0,359.0,62.2184,-1.891063,52.475741,2016-10-22,5,True,13:00,13,0
2016-10-22 13:30:00,1,577.0,380.0,65.8579,-1.891063,52.475741,2016-10-22,5,True,13:30,13,30
2016-10-22 14:00:00,1,577.0,408.0,70.7106,-1.891063,52.475741,2016-10-22,5,True,14:00,14,0
2016-10-22 14:30:00,1,577.0,430.0,74.5234,-1.891063,52.475741,2016-10-22,5,True,14:30,14,30
2016-10-22 15:00:00,1,577.0,424.0,73.4835,-1.891063,52.475741,2016-10-22,5,True,15:00,15,0
2016-10-22 15:30:00,1,577.0,403.0,69.844,-1.891063,52.475741,2016-10-22,5,True,15:30,15,30
2016-10-22 16:00:00,1,577.0,384.0,66.5511,-1.891063,52.475741,2016-10-22,5,True,16:00,16,0
2016-10-22 16:30:00,1,577.0,340.0,58.9255,-1.891063,52.475741,2016-10-22,5,True,16:30,16,30
2016-10-23 08:00:00,1,577.0,47.0,8.1456,-1.891063,52.475741,2016-10-23,6,True,08:00,8,0
2016-10-23 08:30:00,1,577.0,48.0,8.3189,-1.891063,52.475741,2016-10-23,6,True,08:30,8,30
2016-10-23 09:00:00,1,577.0,51.0,8.8388,-1.891063,52.475741,2016-10-23,6,True,09:00,9,0
2016-10-23 09:30:00,1,577.0,50.0,8.6655,-1.891063,52.475741,2016-10-23,6,True,09:30,9,30
2016-10-23 10:00:00,1,577.0,54.0,9.3588,-1.891063,52.475741,2016-10-23,6,True,10:00,10,0
2016-10-23 10:30:00,1,577.0,60.0,10.3986,-1.891063,52.475741,2016-10-23,6,True,10:30,10,30
2016-10-23 11:00:00,1,577.0,80.0,13.8648,-1.891063,52.475741,2016-10-23,6,True,11:00,11,0
2016-10-23 11:30:00,1,577.0,107.0,18.5442,-1.891063,52.475741,2016-10-23,6,True,11:30,11,30
2016-10-23 12:00:00,1,577.0,125.0,21.6638,-1.891063,52.475741,2016-10-23,6,True,12:00,12,0
2016-10-23 12:30:00,1,577.0,144.0,24.9567,-1.891063,52.475741,2016-10-23,6,True,12:30,12,30
2016-10-23 13:00:00,1,577.0,175.0,30.3293,-1.891063,52.475741,2016-10-23,6,True,13:00,13,0
2016-10-23 13:30:00,1,577.0,192.0,33.2756,-1.891063,52.475741,2016-10-23,6,True,13:30,13,30
2016-10-23 14:00:00,1,577.0,215.0,37.2617,-1.891063,52.475741,2016-10-23,6,True,14:00,14,0
2016-10-23 14:30:00,1,577.0,226.0,39.1681,-1.891063,52.475741,2016-10-23,6,True,14:30,14,30
2016-10-23 15:00:00,1,577.0,219.0,37.9549,-1.891063,52.475741,2016-10-23,6,True,15:00,15,0
2016-10-23 15:30:00,1,577.0,215.0,37.2617,-1.891063,52.475741,2016-10-23,6,True,15:30,15,30
2016-10-23 16:00:00,1,577.0,179.0,31.0225,-1.891063,52.475741,2016-10-23,6,True,16:00,16,0
2016-10-23 16:30:00,1,577.0,150.0,25.9965,-1.891063,52.475741,2016-10-23,6,True,16:30,16,30
2016-10-24 08:00:00,1,577.0,47.0,8.1456,-1.891063,52.475741,2016-10-24,0,False,08:00,8,0
2016-10-24 08:30:00,1,577.0,55.0,9.5321,-1.891063,52.475741,2016-10-24,0,False,08:30,8,30
2016-10-24 09:00:00,1,577.0,62.0,10.7452,-1.891063,52.475741,2016-10-24,0,False,09:00,9,0
2016-10-24 09:30:00,1,577.0,73.0,12.6516,-1.891063,52.475741,2016-10-24,0,False,09:30,9,30
2016-10-24 10:00:00,1,577.0,87.0,15.078,-1.891063,52.475741,2016-10-24,0,False,10:00,10,0
2016-10-24 10:30:00,1,577.0,114.0,19.7574,-1.891063,52.475741,2016-10-24,0,False,10:30,10,30
2016-10-24 11:00:00,1,577.0,137.0,23.7435,-1.891063,52.475741,2016-10-24,0,False,11:00,11,0
2016-10-24 11:30:00,1,577.0,155.0,26.8631,-1.891063,52.475741,2016-10-24,0,False,11:30,11,30
2016-10-24 12:00:00,1,577.0,173.0,29.9827,-1.891063,52.475741,2016-10-24,0,False,12:00,12,0
2016-10-24 12:30:00,1,577.0,191.0,33.1023,-1.891063,52.475741,2016-10-24,0,False,12:30,12,30
2016-10-24 13:00:00,1,577.0,198.0,34.3154,-1.891063,52.475741,2016-10-24,0,False,13:00,13,0
2016-10-24 13:30:00,1,577.0,208.0,36.0485,-1.891063,52.475741,2016-10-24,0,False,13:30,13,30
2016-10-24 14:00:00,1,577.0,219.0,37.9549,-1.891063,52.475741,2016-10-24,0,False,14:00,14,0
2016-10-24 14:30:00,1,577.0,215.0,37.2617,-1.891063,52.475741,2016-10-24,0,False,14:30,14,30
2016-10-24 15:00:00,1,577.0,209.0,36.2218,-1.891063,52.475741,2016-10-24,0,False,15:00,15,0
2016-10-24 15:30:00,1,577.0,209.0,36.2218,-1.891063,52.475741,2016-10-24,0,False,15:30,15,30
2016-10-24 16:00:00,1,577.0,192.0,33.2756,-1.891063,52.475741,2016-10-24,0,False,16:00,16,0
2016-10-24 16:30:00,1,577.0,175.0,30.3293,-1.891063,52.475741,2016-10-24,0,False,16:30,16,30
2016-10-25 08:00:00,1,577.0,54.0,9.3588,-1.891063,52.475741,2016-10-25,1,False,08:00,8,0
2016-10-25 08:30:00,1,577.0,55.0,9.5321,-1.891063,52.475741,2016-10-25,1,False,08:30,8,30
2016-10-25 09:00:00,1,577.0,82.0,14.2114,-1.891063,52.475741,2016-10-25,1,False,09:00,9,0
2016-10-25 09:30:00,1,577.0,95.0,16.4645,-1.891063,52.475741,2016-10-25,1,False,09:30,9,30
2016-10-25 10:00:00,1,577.0,129.0,22.357,-1.891063,52.475741,2016-10-25,1,False,10:00,10,0
2016-10-25 10:30:00,1,577.0,173.0,29.9827,-1.891063,52.475741,2016-10-25,1,False,10:30,10,30
2016-10-25 11:00:00,1,577.0,202.0,35.0087,-1.891063,52.475741,2016-10-25,1,False,11:00,11,0
2016-10-25 11:30:00,1,577.0,249.0,43.1542,-1.891063,52.475741,2016-10-25,1,False,11:30,11,30
2016-10-25 12:00:00,1,577.0,290.0,50.26,-1.891063,52.475741,2016-10-25,1,False,12:00,12,0
2016-10-25 12:30:00,1,577.0,303.0,52.513,-1.891063,52.475741,2016-10-25,1,False,12:30,12,30
2016-10-25 13:00:00,1,577.0,331.0,57.3657,-1.891063,52.475741,2016-10-25,1,False,13:00,13,0
2016-10-25 13:30:00,1,577.0,345.0,59.792,-1.891063,52.475741,2016-10-25,1,False,13:30,13,30
2016-10-25 14:00:00,1,577.0,363.0,62.9116,-1.891063,52.475741,2016-10-25,1,False,14:00,14,0
2016-10-25 14:30:00,1,577.0,365.0,63.2582,-1.891063,52.475741,2016-10-25,1,False,14:30,14,30
2016-10-25 15:00:00,1,577.0,340.0,58.9255,-1.891063,52.475741,2016-10-25,1,False,15:00,15,0
2016-10-25 15:30:00,1,577.0,302.0,52.3397,-1.891063,52.475741,2016-10-25,1,False,15:30,15,30
2016-10-25 16:00:00,1,577.0,273.0,47.3137,-1.891063,52.475741,2016-10-25,1,False,16:00,16,0
2016-10-25 16:30:00,1,577.0,226.0,39.1681,-1.891063,52.475741,2016-10-25,1,False,16:30,16,30
2016-10-26 08:00:00,1,577.0,56.0,9.7054,-1.891063,52.475741,2016-10-26,2,False,08:00,8,0
2016-10-26 08:30:00,1,577.0,63.0,10.9185,-1.891063,52.475741,2016-10-26,2,False,08:30,8,30
2016-10-26 09:00:00,1,577.0,70.0,12.1317,-1.891063,52.475741,2016-10-26,2,False,09:00,9,0
2016-10-26 09:30:00,1,577.0,87.0,15.078,-1.891063,52.475741,2016-10-26,2,False,09:30,9,30
2016-10-26 10:00:00,1,577.0,108.0,18.7175,-1.891063,52.475741,2016-10-26,2,False,10:00,10,0
2016-10-26 10:30:00,1,577.0,125.0,21.6638,-1.891063,52.475741,2016-10-26,2,False,10:30,10,30
2016-10-26 11:00:00,1,577.0,159.0,27.5563,-1.891063,52.475741,2016-10-26,2,False,11:00,11,0
2016-10-26 11:30:00,1,577.0,182.0,31.5425,-1.891063,52.475741,2016-10-26,2,False,11:30,11,30
2016-10-26 12:00:00,1,577.0,198.0,34.3154,-1.891063,52.475741,2016-10-26,2,False,12:00,12,0
2016-10-26 12:30:00,1,577.0,205.0,35.5286,-1.891063,52.475741,2016-10-26,2,False,12:30,12,30
2016-10-26 13:00:00,1,577.0,231.0,40.0347,-1.891063,52.475741,2016-10-26,2,False,13:00,13,0
2016-10-26 13:30:00,1,577.0,244.0,42.2877,-1.891063,52.475741,2016-10-26,2,False,13:30,13,30
2016-10-26 14:00:00,1,577.0,260.0,45.0607,-1.891063,52.475741,2016-10-26,2,False,14:00,14,0
2016-10-26 14:30:00,1,577.0,267.0,46.2738,-1.891063,52.475741,2016-10-26,2,False,14:30,14,30
2016-10-26 15:00:00,1,577.0,252.0,43.6742,-1.891063,52.475741,2016-10-26,2,False,15:00,15,0
2016-10-26 15:30:00,1,577.0,238.0,41.2478,-1.891063,52.475741,2016-10-26,2,False,15:30,15,30
2016-10-26 16:00:00,1,577.0,212.0,36.7418,-1.891063,52.475741,2016-10-26,2,False,16:00,16,0
2016-10-26 16:30:00,1,577.0,180.0,31.1958,-1.891063,52.475741,2016-10-26,2,False,16:30,16,30
2016-10-27 08:00:00,1,577.0,54.0,9.3588,-1.891063,52.475741,2016-10-27,3,False,08:00,8,0
2016-10-27 08:30:00,1,577.0,60.0,10.3986,-1.891063,52.475741,2016-10-27,3,False,08:30,8,30
2016-10-27 09:00:00,1,577.0,69.0,11.9584,-1.891063,52.475741,2016-10-27,3,False,09:00,9,0
2016-10-27 09:30:00,1,577.0,90.0,15.5979,-1.891063,52.475741,2016-10-27,3,False,09:30,9,30
2016-10-27 10:00:00,1,577.0,102.0,17.6776,-1.891063,52.475741,2016-10-27,3,False,10:00,10,0
2016-10-27 10:30:00,1,577.0,117.0,20.2773,-1.891063,52.475741,2016-10-27,3,False,10:30,10,30
2016-10-27 11:00:00,1,577.0,160.0,27.7296,-1.891063,52.475741,2016-10-27,3,False,11:00,11,0
2016-10-27 11:30:00,1,577.0,189.0,32.7556,-1.891063,52.475741,2016-10-27,3,False,11:30,11,30
2016-10-27 12:00:00,1,577.0,207.0,35.8752,-1.891063,52.475741,2016-10-27,3,False,12:00,12,0
2016-10-27 12:30:00,1,577.0,222.0,38.4749,-1.891063,52.475741,2016-10-27,3,False,12:30,12,30
2016-10-27 13:00:00,1,577.0,247.0,42.8076,-1.891063,52.475741,2016-10-27,3,False,13:00,13,0
2016-10-27 13:30:00,1,577.0,271.0,46.9671,-1.891063,52.475741,2016-10-27,3,False,13:30,13,30
2016-10-27 14:00:00,1,577.0,279.0,48.3536,-1.891063,52.475741,2016-10-27,3,False,14:00,14,0
2016-10-27 14:30:00,1,577.0,280.0,48.5269,-1.891063,52.475741,2016-10-27,3,False,14:30,14,30
2016-10-27 15:00:00,1,577.0,266.0,46.1005,-1.891063,52.475741,2016-10-27,3,False,15:00,15,0
2016-10-27 15:30:00,1,577.0,263.0,45.5806,-1.891063,52.475741,2016-10-27,3,False,15:30,15,30
2016-10-27 16:00:00,1,577.0,241.0,41.7678,-1.891063,52.475741,2016-10-27,3,False,16:00,16,0
2016-10-27 16:30:00,1,577.0,225.0,38.9948,-1.891063,52.475741,2016-10-27,3,False,16:30,16,30
2016-10-28 08:00:00,1,577.0,57.0,9.8787,-1.891063,52.475741,2016-10-28,4,False,08:00,8,0
2016-10-28 08:30:00,1,577.0,57.0,9.8787,-1.891063,52.475741,2016-10-28,4,False,08:30,8,30
2016-10-28 09:00:00,1,577.0,69.0,11.9584,-1.891063,52.475741,2016-10-28,4,False,09:00,9,0
2016-10-28 09:30:00,1,577.0,99.0,17.1577,-1.891063,52.475741,2016-10-28,4,False,09:30,9,30
2016-10-28 10:00:00,1,577.0,135.0,23.3969,-1.891063,52.475741,2016-10-28,4,False,10:00,10,0
2016-10-28 10:30:00,1,577.0,171.0,29.636,-1.891063,52.475741,2016-10-28,4,False,10:30,10,30
2016-10-28 11:00:00,1,577.0,196.0,33.9688,-1.891063,52.475741,2016-10-28,4,False,11:00,11,0
2016-10-28 11:30:00,1,577.0,230.0,39.8614,-1.891063,52.475741,2016-10-28,4,False,11:30,11,30
2016-10-28 12:00:00,1,577.0,262.0,45.4073,-1.891063,52.475741,2016-10-28,4,False,12:00,12,0
2016-10-28 12:30:00,1,577.0,269.0,46.6205,-1.891063,52.475741,2016-10-28,4,False,12:30,12,30
2016-10-28 13:00:00,1,577.0,266.0,46.1005,-1.891063,52.475741,2016-10-28,4,False,13:00,13,0
2016-10-28 13:30:00,1,577.0,275.0,47.6603,-1.891063,52.475741,2016-10-28,4,False,13:30,13,30
2016-10-28 14:00:00,1,577.0,296.0,51.2998,-1.891063,52.475741,2016-10-28,4,False,14:00,14,0
2016-10-28 14:30:00,1,577.0,290.0,50.26,-1.891063,52.475741,2016-10-28,4,False,14:30,14,30
2016-10-28 15:00:00,1,577.0,282.0,48.8735,-1.891063,52.475741,2016-10-28,4,False,15:00,15,0
2016-10-28 15:30:00,1,577.0,269.0,46.6205,-1.891063,52.475741,2016-10-28,4,False,15:30,15,30
2016-10-28 16:00:00,1,577.0,256.0,44.3674,-1.891063,52.475741,2016-10-28,4,False,16:00,16,0
2016-10-28 16:30:00,1,577.0,220.0,38.1282,-1.891063,52.475741,2016-10-28,4,False,16:30,16,30
2016-10-29 08:00:00,1,577.0,51.0,8.8388,-1.891063,52.475741,2016-10-29,5,True,08:00,8,0
2016-10-29 08:30:00,1,577.0,56.0,9.7054,-1.891063,52.475741,2016-10-29,5,True,08:30,8,30
2016-10-29 09:00:00,1,577.0,66.0,11.4385,-1.891063,52.475741,2016-10-29,5,True,09:00,9,0
2016-10-29 09:30:00,1,577.0,91.0,15.7712,-1.891063,52.475741,2016-10-29,5,True,09:30,9,30
2016-10-29 10:00:00,1,577.0,124.0,21.4905,-1.891063,52.475741,2016-10-29,5,True,10:00,10,0
2016-10-29 10:30:00,1,577.0,164.0,28.4229,-1.891063,52.475741,2016-10-29,5,True,10:30,10,30
2016-10-29 11:00:00,1,577.0,213.0,36.9151,-1.891063,52.475741,2016-10-29,5,True,11:00,11,0
2016-10-29 11:30:00,1,577.0,267.0,46.2738,-1.891063,52.475741,2016-10-29,5,True,11:30,11,30
2016-10-29 12:00:00,1,577.0,314.0,54.4194,-1.891063,52.475741,2016-10-29,5,True,12:00,12,0
2016-10-29 12:30:00,1,577.0,339.0,58.7522,-1.891063,52.475741,2016-10-29,5,True,12:30,12,30
2016-10-29 13:00:00,1,577.0,338.0,58.5789,-1.891063,52.475741,2016-10-29,5,True,13:00,13,0
2016-10-29 13:30:00,1,577.0,368.0,63.7782,-1.891063,52.475741,2016-10-29,5,True,13:30,13,30
2016-10-29 14:00:00,1,577.0,366.0,63.4315,-1.891063,52.475741,2016-10-29,5,True,14:00,14,0
2016-10-29 14:30:00,1,577.0,374.0,64.818,-1.891063,52.475741,2016-10-29,5,True,14:30,14,30
2016-10-29 15:00:00,1,577.0,414.0,71.7504,-1.891063,52.475741,2016-10-29,5,True,15:00,15,0
2016-10-29 15:30:00,1,577.0,417.0,72.2704,-1.891063,52.475741,2016-10-29,5,True,15:30,15,30
2016-10-29 16:00:00,1,577.0,417.0,72.2704,-1.891063,52.475741,2016-10-29,5,True,16:00,16,0
2016-10-29 16:30:00,1,577.0,369.0,63.9515,-1.891063,52.475741,2016-10-29,5,True,16:30,16,30
2016-10-30 08:00:00,1,577.0,43.0,7.4523,-1.891063,52.475741,2016-10-30,6,True,08:00,8,0
2016-10-30 08:30:00,1,577.0,44.0,7.6256,-1.891063,52.475741,2016-10-30,6,True,08:30,8,30
2016-10-30 09:00:00,1,577.0,45.0,7.799,-1.891063,52.475741,2016-10-30,6,True,09:00,9,0
2016-10-30 09:30:00,1,577.0,44.0,7.6256,-1.891063,52.475741,2016-10-30,6,True,09:30,9,30
2016-10-30 10:00:00,1,577.0,47.0,8.1456,-1.891063,52.475741,2016-10-30,6,True,10:00,10,0
2016-10-30 10:30:00,1,577.0,61.0,10.5719,-1.891063,52.475741,2016-10-30,6,True,10:30,10,30
2016-10-30 11:00:00,1,577.0,84.0,14.5581,-1.891063,52.475741,2016-10-30,6,True,11:00,11,0
2016-10-30 11:30:00,1,577.0,107.0,18.5442,-1.891063,52.475741,2016-10-30,6,True,11:30,11,30
2016-10-30 12:00:00,1,577.0,122.0,21.1438,-1.891063,52.475741,2016-10-30,6,True,12:00,12,0
2016-10-30 12:30:00,1,577.0,142.0,24.6101,-1.891063,52.475741,2016-10-30,6,True,12:30,12,30
2016-10-30 13:00:00,1,577.0,169.0,29.2894,-1.891063,52.475741,2016-10-30,6,True,13:00,13,0
